loc,name,productcode,detail,price,stock
https://www.jcrew.com/p/womens/categories/clothing/pajamas-and-intimates/underwear/cheeky-lace-hipster-with-scalloped-trim/J4062,Cheeky lace hipster with scalloped trim,J4062,"Not just any pair of hipster undies... Our newest lace silhouette has cheekier bum coverage and a very pretty scalloped trim. They're fully sheer for a supersexy look, but we gave them center padding for structure.Nylon/spandex.Hand wash.Import.Item J4062.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pajamas-and-intimates/underwear/hanro-cotton-seamless-high-cut-brief/L9231,HANRO® cotton seamless high-cut brief,L9231,"Product description provided by our selling partners.Made from supersoft mercerized cotton with satin-trimmed elastic at the edges, this seamless brief gives barely-there coverage thanks to the low-rise waist and high-cut leg openings. Minimalist and modern, HANRO is a luxe undergarments label that has been crafting refreshingly simple designs from premium materials (aka not-so-basic basics) for over 100 years.Cotton.Machine wash.Import.Item L9231.",$45.00,Yes
https://www.jcrew.com/p/womens/categories/clothing/pajamas-and-intimates/underwear/hanro-invisible-cotton-thong/L9211,HANRO® invisible cotton thong,L9211,"Product description provided by our selling partners.Made from a lightweight knit cotton-elastane blend that's fully opaque, this barely-there thong features ultra-flat edges for a clean profile under close-fitting pieces. Minimalist and modern, HANRO is a luxe undergarments label that has been crafting refreshingly simple designs from premium materials (aka not-so-basic basics) for over 100 years.Cotton/elastane.Machine wash.Import.Item L9211.Please note: This item cannot be sold in or shipped to Guam.",$26.00,Yes
https://www.jcrew.com/p/womens/categories/clothing/pajamas-and-intimates/underwear/hanro-moments-high-cut-brief/L9226,HANRO® moments high-cut brief,L9226,"Product description provided by our selling partners.Made from supersoft mercerized cotton with elastic French lace trim at the waistband for a comfy fit, this moderate coverage brief features a low-rise waist and high-cut leg. Minimalist and modern, HANRO is a luxe undergarments label that has been crafting refreshingly simple designs from premium materials (aka not-so-basic basics) for over 100 years.Cotton.Machine wash.Import.Item L9226.",$45.00,Yes
https://www.jcrew.com/p/womens/categories/clothing/pajamas-and-intimates/underwear/oddobody-organic-cotton-brief/M8098,ODDOBODY organic cotton brief,M8098,"Product description provided by our selling partners.Created by two new moms with a passion for understanding and supporting our bodies, ODDOBODY creates doctor-approved, 100 percent Pima cotton underwear that are made sustainably in a woman-owned factory in Peru. This line of incredibly sheer and breathable cotton is perfect for everyday wear. With a low rise, our brief is sexy, simple, form-fitting and an everyday kind of flattering. Each order includes our beautifully printed, expert-backed manual featuring rotating topics on bodies and health.GOTS-certified organic Pima cotton.Health and body manual included.Machine wash.Import.Online only.Item M8098.",$24.00,Yes
https://www.jcrew.com/p/womens/categories/clothing/pajamas-and-intimates/underwear/oddobody-organic-cotton-sleep-short/M9895,ODDOBODY organic cotton sleep short,M9895,"Product description provided by our selling partners.Created by two new moms with a passion for understanding and supporting our bodies, ODDOBODY creates doctor-approved, 100 percent Pima cotton underwear that are made sustainably in a woman-owned factory in Peru. This line of incredibly sheer and breathable cotton is perfect for everyday wear. Sleep, walk, dance, eat...Our sleep shorts are made for those days (or all days) when you want some extra coverage. Each order includes our beautifully printed, expert-backed manual featuring rotating topics on bodies and health.GOTS-certified organic Pima cotton.Health and body manual included.Machine wash.Import.Online only.Item M9895.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pajamas-and-intimates/underwear/saalt-period-and-leakproof-high-waisted-lace-brief/N0092,Saalt period and leakproof high-waisted lace brief,N0092,"Product description provided by our selling partners.Saalt Wear is the number-one premium underwear solution for period and light bladder leaks, with a look and feel so impossibly soft and thin, you'll want to wear them every day. Designed to be stylish yet supportive, Saalt's leakproof high-waisted lace brief comfortably complements curves with its higher waist and full-coverage rear. With smooth, sustainable body fabric topped with soft-stretch European lace, wear this style on its own, or as backup protection on heavy days to prevent period, bladder and light postpartum leaks.Recycled poly/elastane body.Polyamide/elastane lace.Breathable polyurethane laminate lining.Recycled poly/spandex gusset.Replaces two pads or three regular tampons.Rinse in cold water after use.Machine wash cold.Add the detergent, but pass on the fabric softener, bleach and iron to protect the tech.Proudly hang dry—energy-efficient and free.Import.Online only.Item N0092.",$39.00,Yes
https://www.jcrew.com/p/womens/categories/clothing/pajamas-and-intimates/underwear/stretch-cotton-thong/H6229,Stretch cotton thong,H6229,"You asked, we answered: Introducing our new intimates collection, featuring very comfy, very pretty bras and undies that are based off of our best-selling swim fits.Cotton/spandex.Hand wash.Import.Item H6229.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pajamas-and-intimates/underwear/the-great-eros-canova-tenga-thong/K5197,The Great Eros® Canova Tenga thong,K5197,"Product description provided by our selling partners.This sheer yet opaque thong is crafted in Italy from a soft, double-layer mesh that feels like second skin. For an extra-seamless fit, this piece is also completely elastic-free. The Great Eros is a Brooklyn-based lifestyle shop whose effortless pieces combine old-world Italian craftsmanship with modern, innovative techniques. Shop more Great Eros styles.Nylon/elastane.Hand wash.Made in Italy.Item K5197.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/flare/hayden-kickout-crop-pant-in-bi-stretch-cotton/AJ420,Hayden kickout crop pant in bi-stretch cotton,AJ420,"Our newest kickout crop style has landed in our world-famous easy-to-move-in bi-stretch cotton. In fun new colors and prints, with a flattering wide waistband and Perfecting Pockets™ (our magic-fit technology that holds you in and lifts you up). By buying cotton products from J.Crew, you're supporting more responsibly grown cotton through the Better Cotton Initiative.Cotton/viscose/elastane.Zip fly.Off-seam slant pockets, back welt pocket.Front pockets are loosely sewn shut but can be opened.Machine wash.Import.Item AJ420.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/flare/hayden-kickout-crop-pant-in-faux-suede/AT581,Hayden kickout crop pant in faux suede,AT581,Our kickout crop style has landed in a suuuper comfy faux suede. This polished pair features a flattering wide waistband and Perfecting Pockets™ (our magic-fit technology that holds you in and lifts you up).Poly/elastane.Zip fly.Pockets.Dry clean.Import.Online only.Item AT581.,OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/flare/hayden-kickout-crop-pant-in-stretch-linen/AV388,Hayden kickout crop pant in stretch linen,AV388,"Our kickout crop style has landed in our easy-to-move-in stretch linen that keeps you cool and looks sharp all day (think: minimal wrinkling). In fun new colors and prints, with a flattering wide waistband and Perfecting Pockets™ (our magic-fit technology that holds you in and lifts you up). Plus, this linen is made with a plant-based Sorona® polymer that uses less energy and emits fewer greenhouse gasses during processing.Linen/poly.Zip fly.Pockets.Lined.Machine wash.Import.Item AV388.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/flare/patio-pant-in-two-way-stretch-cotton/C6222,Patio pant in two-way stretch cotton,C6222,"If you haven't tried a wider-leg style yet, our patio pant is a good place to start... Cropped, streamlined and seriously chic (not to mention comfortable, thanks to the stretch cotton fabric), this is the piece your closet's been missing.Cotton/viscose with a hint of stretch.Off-seam pockets.Machine wash.Import.Item C6222.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/flare/willa-full-length-flare-pant-in-italian-city-wool/BK267,Willa full-length flare pant in Italian city wool,BK267,"One half of our fresh take on the fall suit, these '70s-inspired pants feature a full-length fit with a subtle flare at the hem and look even better paired with our customer-favorite Willa blazer. Plus, they're crafted in Italian city wool, our polished new fabric from Tuscany with just a touch of structure.55% polyester/44% wool/1% elastane.Zip fly.Pockets.Lined.Machine wash.Import.Select stores.Item BK267.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/full-length/campbell-trouser-in-super-120s-wool/C9175,Campbell trouser in Super 120s wool,C9175,"We took our Campbell capri pants and updated them with a classic, full-length leg and a little kick at the hem to make them a proper trouser. This pair is made from our four-season Super 120s wool—120 is the measure of the fiber: the higher the number, the finer the fiber, and 120 is one of the finest—so it has a silky-smooth finish and a refined look. Expect compliments from friends, coworkers and probably complete strangers. PSA from our design team: This silhouette is unlined to ensure the perfect amount of drape and breathability.Wool.Slant pockets, back welt pockets.Unlined.Dry clean.Import.Item C9175.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/full-length/maddie-pant-in-two-way-stretch-cotton/F9059,Maddie pant in two-way stretch cotton,F9059,"You asked, we listened... Our best-selling trouser from 2014 is back, featuring a slim, streamlined leg, now in comfortable stretch cotton. We also added a clean tab closure for a polished look.Cotton/rayon/elastane.Machine wash.Import.Select stores.Item F9059.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/full-length/silk-straight-leg-pant-in-botanical-bees-print/AL265,Silk straight-leg pant in botanical bees print,AL265,A new way to wear animal prints... These easy silk pants (with a full-length straight-leg silhouette and streamlined front) are covered in flower bunches that are buzzing with bees. Wear it with the matching shirt for what we like to call a hook-up.Silk.Zip fly.Patch pockets.Dry clean.Import.Item AL265.,OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/leggings/stretch-velvet-leggings/K3653,Stretch velvet leggings,K3653,"Made from a supersoft and comfy stretch velvet, these are perfect for those days when you want to look presentable but would prefer not to wear pants.Poly/elastane.Machine wash.Import.Item K3653.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/relaxed/collection-high-rise-cotton-poplin-pant-with-sequins/AN016,Collection high-rise cotton-poplin pant with sequins,AN016,"Hello party pants! This tricked-out pair combines celebratory vibes (did somebody say sequins?) with casual comfort thanks to a relaxed tapered leg, elastic waist and cozy cotton fabrication. By buying cotton products from J.Crew, you're supporting more responsibly grown cotton through the Better Cotton Initiative.Cotton.Elastic waist.Pockets.Lined.Dry clean.Import.Online only.Item AN016.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/relaxed/collection-silk-twill-relaxed-pant-in-sleepy-lions-print/AJ465,Collection silk twill relaxed pant in sleepy lions print,AJ465,A new way to wear animal prints...These pajama-inspired pants are (fittingly) covered in sleepy lions. Pair this silky style with the matching shirt for what we like to call a hook-up. Feel good fact: These pants are made from silk crafted at a LEED®-certified facility whose manufacturing process uses less water and energy.Silk.Elastic waistband.On-seam pockets.Dry clean.Import.Item AJ465.,OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/relaxed/drapey-cupro-blend-trouser-in-blue-floral/BP486,Drapey cupro-blend trouser in blue floral,BP486,"Refresh your office-outfit rotation with this easy trouser style, featuring a high rise, full-length fit and a pretty floral print. It's crafted from our cupro fabric, which is just a smooth as - and way more durable than - silk, machine washable and made from recycled cotton linter at a zero-waste facility. Plus, they pair perfectly with the matching blazer for a lightweight suit look.60% cupro/40% viscose.Zip fly.Pockets.Machine wash.Import.Item BP486.",$178.00,Yes
https://www.jcrew.com/p/womens/categories/clothing/pants/relaxed/drapey-wide-leg-pant-in-ratti-safari-print/AN002,Drapey wide-leg pant in Ratti® safari print,AN002,"These drapey, pajama-inspired pants feature a super fun print from Italy's Ratti print house (home to some of the world's most amazing motifs since 1945). We love to pair the wide-leg silhouette with a more fitted shirt for a sleek look.Poly.Elastic waist.Pockets.Machine wash.Import.Item AN002.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/relaxed/drawstring-cuffed-crepe-pant/BD285,Drawstring cuffed crepe pant,BD285,"More polished than pj's, but just as comfy, these drapey pants are made to make your life easier with a drawcord waist and cute cuffed hems.Poly.Pockets.Machine wash.Import.Item BD285.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/relaxed/drawstring-pant-in-rainbow-stripe/AM989,Drawstring pant in rainbow stripe,AM989,We're over the rainbow for these linen pants with a fun tux stripe down the leg. Pair them with the matching top for something we like to call a hookup.Linen.Elastic waist.Pockets.Machine wash.Import.Online only.Item AM989.,OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/relaxed/laude-the-label-everyday-crop-pant/N5182,LAUDE the Label Everyday Crop Pant,N5182,"Product description provided by our selling partners.Founded and run entirely by women, LAUDE is a sustainable apparel label that works with female-led artisan co-ops around the world. Each super-versatile piece is handcrafted from upcycled, ethically sourced materials. Our best-selling pant just got a new look. The iconic high waist and large front pockets you love now meet a straight leg fit in textural organic cotton in a new warm, softened tone. The fully elastic waistband offers cool, casual comfort for all-day wear. Pair them with our Everyday Top for a statement-set look or with any of our tops for a chic, handcrafted ensemble.XS waist: 24"", hip: 18 1/2"", inseam: 24"", rise: 14"", length: 35 1/2""; S waist: 26"", hip: 19 1/2"", inseam: 24"", rise: 14"", length: 36""; M waist: 28"", hip: 20 1/2"", inseam: 24"", rise: 14"", length: 36 1/2""; L waist: 30"", hip: 21 1/2"", inseam: 24"", rise: 14"", length: 37""; XL waist: 32"", hip: 22 1/12"", inseam: 24"", rise: 14"", length: 37 1/2""; XXL waist: 34"", hip: 23 1/2"", inseam: 24"", rise: 14"", length: 38"".Organic cotton.Fully lined in organic cotton.Machine wash.Import.Online only.Item N5182.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/relaxed/laude-the-label-hepburn-pant/N6701,LAUDE the Label Hepburn Pant,N6701,"Product description provided by our selling partners.Founded and run entirely by women, LAUDE is a sustainable apparel label that works with female-led artisan co-ops around the world. Each super-versatile piece is handcrafted from upcycled, ethically sourced materials. Our take on the timeless pleated-front trouser, the Hepburn Pant is chic, comfortable and classic. Details include a high waist, metal zipper with gold hook closure, a creased front, wide leg and a partially elastic waist. Finely crafted from silky, sustainable satin in Black and luxurious, textural silk noil in Morel. This trouser is designed to go from day to night with ease and elegance.100% viscose.Dry clean.Import.Online only.Item N6701.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/relaxed/laude-the-label-soft-tailored-pant/N2389,LAUDE the Label Soft Tailored Pant,N2389,"Product description provided by our selling partners.Founded and run entirely by women, LAUDE the Label (formerly known as Tribe Alive™) is a sustainable apparel and accessories label that works with female-led artisan co-ops in Honduras, Guatemala, Haiti and India. Each super-versatile piece is handcrafted from upcycled, ethically sourced materials. Our take on the timeless pleated-front trouser, the new Soft Tailored Pant is chic, comfortable and classic. Details include a high waist, zipper with gold hook closure, creased front, wide leg and partially elastic waist. Crafted from fine organic linen and fully lined in lightweight organic cotton. We appreciate the natural beauty of linen's undyed color and are excited to highlight it this season in our new colorway.Made with organic linen.Lined in organic cotton.Machine wash.Import.Online only.Item N2389.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/relaxed/new-seaside-pant-in-linen-blend/BF487,New seaside pant in linen blend,BF487,"A J.Crew staple since 2015, the seaside pant is back again with a breezy update. We've added a fully elastic waist for easy cover-up accessibility, plus patch pockets to hold SPF, shades or any other sunny necessities. More to love about it: the flattering straight leg (with an embroidered drawstring!) that can be worn well into the fall, so you won't have to part ways when the beach days begin to fade. And that's not it...They're crafted in a linen blend with a touch of TENCEL™ lyocell (an eco-friendly fiber produced from wood pulp sourced from sustainably managed and certified forests—meaning not ancient or endangered!).High rise.Easy through the hip and thigh, with a straight leg.Front rise: 11""; 27"" inseam; 14"" leg opening (based on a size S).For heights 5'4"" and below, try our petite inseam; for 5'9""-6', choose tall.55% linen/45% TENCEL™ lyocell.Elastic waist.Pockets.Machine wash.Import.Item BF487.",$98.00,Yes
https://www.jcrew.com/p/womens/categories/clothing/pants/relaxed/pleated-capeside-chino-pant/BP502,Pleated capeside chino pant,BP502,"Chinos with trouser appeal. This pair features a few menswear-inspired details, like a single pleat down the center and a relaxed, full-length leg that was made to be cuffed. Plus, this pant is made with a soft, brushed chino fabric that looks and feels like suede. Imagine the outfit possibilities. . . By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton. Plus, it was crafted at a Fair Trade Certified™ factory that provides additional income and better conditions for the people who work there.97% cotton/3% elastane.Zip fly.Pockets.Machine wash.Import.Item BP502.",$128.00,Yes
https://www.jcrew.com/p/womens/categories/clothing/pants/relaxed/pull-on-crop-pant-in-ratti-leafy-floral/AV442,Pull-on crop pant in Ratti leafy floral,AV442,"More polished than sweats, but just as comfy, these drapey pants feature a stretchy waist with tailored details. We like to think of them as our daytime pjs. P.S. Pair these with the matching top for double the cozy.Poly.Zip fly.Pockets.Lined.Machine wash.Import.Select stores.Item AV442.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/relaxed/pull-on-easy-pant-in-velvet/J5014,Pull-on easy pant in velvet,J5014,"Everything you love about our best-selling easy pant (elastic-back waist, drapey fabric), now in luxe velvet (our favorite fabric this season, if you haven't heard).Viscose/nylon.Elastic waistband on pant.Pockets.Machine wash.Import.Item J5014.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/relaxed/tie-waist-linen-blend-cargo-pant/BG122,Tie-waist linen-blend cargo pant,BG122,"A few reasons to love these pants: the effortless jogger-inspired silhouette, the sturdy linen fabrication, the cool cargo-inspired details, the comfy tie-waist... we could go on.Linen/viscose.Elastic waist.Pockets.Machine wash.Import.Select stores.Item BG122.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/relaxed/tie-waist-straight-leg-pant-in-honey-plaid-italian-wool/BA237,Tie-waist straight-leg pant in honey plaid Italian wool,BA237,"Welcome to the season of the straight leg... We've taken our classic high-rise straight-leg silhouette and added a drawstring elastic waistband—which is basically our sneaky way of making them way more comfortable (and no less polished).Plus, this pair is crafted in premium wool we found at Tollegno 1900 (Est. 1862, it's one of Italy's oldest mills) and matches back to a blazer in the same print, for a head-to-toe, work-ready suit we love.Wool/elastane.Elastic waist.Pockets.Dry clean.Import.Online only.Item BA237.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/skinny/collection-leather-legging/A7380,Collection leather legging,A7380,The ultimate leggings upgrade: Your favorite pair now comes in soft stretch leather. These are the ones you'll wear year after year after year.Leather.Elastic waistband.Professional leather clean.Import.Item A7380.,OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/skinny/new-pixie-pant-in-smooth-stretch-twill/AQ619,New Pixie pant in smooth-stretch twill,AQ619,"Our famous Pixie silhouette is a tried-and-true legging-pant hybrid, with a touch of structure and a subtle back-zip for an ultra-flattering fit. Since we're all about in-with-the-new, we updated (and upgraded) them with smooth-stretch twill. True to its name, this magic fabric is extra flexible (featuring four-way stretch that moves with you) and totally wrinkle resistant. The result: a sleek style that's pretty much perfect for home, work, wherever.Poly/polyurethane.Back zip.No pockets.Machine wash.Import.Item AQ619.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/skinny/split-hem-pixie-pant-in-stretch-ponte/BB455,Split-hem pixie pant in stretch ponte,BB455,"Our famous Pixie silhouette is a tried-and-true legging-pant hybrid, with a touch of structure and a subtle back-zip for an ultra-flattering fit. We spent months testing the thick, stretch ponte for that perfect holds-you-in firmness. The result: a sleek style that's made for home, work, wherever. Plus, this version has a cool fall-friendly detail: a split hem at the outer ankle, so you can show off your favorite pair of boots.Rayon/nylon/elastane.Back zip.Machine wash.Import.Online only.Item BB455.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/slim/cameron-slim-crop-pant-in-tartan-two-way-stretch-wool/H3737,Cameron slim crop pant in tartan two-way stretch wool,H3737,"Our new ultra-flattering pant silhouette, now in holiday-ready tartan. Plus, it also features Perfecting Pockets™, which are so much more than front pockets...They hold you in, lift you up and are really comfortable too. Bottom line: It's a new technology that makes you look, well, perfect.Wool/nylon/elastane.Perfecting Pockets.Fully lined.Dry clean.Import.Select stores.Item H3737.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/slim/french-girl-slim-crop-pant-in-365-crepe/H6288,French girl slim crop pant in 365 crepe,H6288,"This easy-to-wear slim crop pant in our new, 365 crepe is unbelievably flattering, with front pockets that skim the body and a high waist to give you legs for days. We can't think of a better way to show off your favorite pair of shoes.Poly.Machine wash.Import.Select stores.Item H6288.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/slim/maddie-full-length-trouser/B0783,Maddie full-length trouser,B0783,"You asked, we listened... Our best-selling trouser from 2014 is back, featuring a slim, streamlined leg and our popular two-way stretch wool. We also added a clean tab closure for a polished look.Wool/viscose/poly/Lycra® spandex.Hidden zip pockets, back welt pockets.Dry clean.Import.Item B0783.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/slim/minnie-pant-in-stretch-twill/18850,Minnie pant in stretch twill,18850,"It's called the ""magic pant"" around the office for a reason: It's sleek, chic and slim fitting, with an exactly-right-length leg. And it goes with just about everything.Cotton with a hint of stretch.Side zip.Dry clean.Import.Item 18850.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/slim/vintage-slim-straight-stretch-chino-pant/AB648,Vintage slim-straight stretch chino pant,AB648,"We took your favorite throwback-style jean and recast it in our famously stretchy and flattering chino fabric. Same high-rise fit, same cool straight leg. P.S. We garment-dyed the fabric so it looks loved and lived-in from the get-go. By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton.Cotton/elastane.Button closure.Slant pockets.Machine wash.Import.Item AB648.",$98.00,Yes
https://www.jcrew.com/p/womens/categories/clothing/pants/straight/full-length-kate-straight-leg-pant-in-good-tidings-plaid-wool-blend/BM760,Full-length Kate straight-leg pant in Good Tidings plaid wool blend,BM760,"A tartan twist on the customer-favorite Kate pant. . . Our same full-length, straight-leg fit, now in Good Tidings plaid. P.S. Pair it with the matching plaid Willa blazer for the ultimate party suit.66% wool/29% polyester/5% elastane.Zip fly.Pockets.Lined.Dry clean.Import.Item BM760.",$72.99,Yes
https://www.jcrew.com/p/womens/categories/clothing/pants/straight/full-length-kate-straight-leg-pant-in-stretch-velvet/BM747,Full-length Kate straight-leg pant in stretch velvet,BM747,"Meet the ultimate desk-to-party pant that's pretty much perfect for everything you have planned this season. Featuring a streamlined, straight-leg silhouette and made with soft, slightly stretchy velvet, this pant is a statement piece you'll have for years (and one you'll be able to pair with anything in your closet for an instantly polished look). Plus, it pairs perfectly with the matching velvet blazer for a statement suit set. By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton.97% cotton/3% elastane.Zip fly.Pockets.Lined.Machine wash.Import.Select stores.Item BM747.",$113.99,Yes
https://www.jcrew.com/p/womens/categories/clothing/pants/straight/high-rise-90s-classic-straight-corduroy-pant/BD273,High-rise '90s classic straight corduroy pant,BD273,"Welcome to the season of the straight leg. Introducing the corduroy version of our '90s-inspired jean with a superhigh, super-flattering 11"" rise and a classic straight leg for an ""I've had this pair forever, and they're still my favorite'' kind of vibe. And because we've been known to get obsessive about color, we used a special process to dye the fabric after the pants were already made. Why? Because it creates rich, perfectly imperfect shades that only get better with time. This pair was crafted at a Fair Trade Certified™ factory that provides additional income and better conditions for the people who work there. By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton.Cotton/lyocell/poly/elastane.Zip fly.Traditional 5-pocket styling.Machine wash.Import.Select stores.Item BD273.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/straight/high-rise-tapered-pant-in-lightweight-houndstooth-wool/AR435,High-rise tapered pant in lightweight houndstooth wool,AR435,"A new modern take on the suit-pant, this high-waisted pair features a tapered leg and an easy wool fabrication. Pair them with the matching blazer for a sleek suit look.Wool/viscose/poly.Zip fly.Lined.Dry clean.Import.Online only.Item AR435.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/straight/kate-straight-leg-pant-in-italian-drapey-plaid-wool-blend/BK259,Kate straight-leg pant in Italian drapey plaid wool blend,BK259,"A wear-to-work wonder, the Kate pant is comfortable, flattering and goes-with-everything. It features a streamlined, straight-leg silhouette and Perfecting Pockets™. Plus, this pair is crafted in comfortable stretch wool from Italy's Nayla mill.54% polyester/44% wool/2% elastane.Zip fly.Pockets.Lined.Machine wash.Import.Select stores.Item BK259.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/straight/kickout-cord-pant-in-dotted-floral/AE812,Kickout cord pant in dotted floral,AE812,"We took our best-selling kickout crop jean, with a flattering high rise, and recast it in fall-ready stretch corduroy. Bonus: You'll find this pretty floral print throughout our collection, including on a matching corduroy blazer.Cotton/lyocell/poly/elastane.Zip fly.Slant pockets.Machine wash.Import.Item AE812.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/straight/limited-edition-painted-tapered-cargo-pant/AJ350,Limited-edition painted tapered cargo pant,AJ350,"Inspired by one of our designer's favorite hand-painted jeans, these pants feature colorful brushstrokes on sturdy cotton fabric, plus a tapered leg and surplus pockets. A limited-edition style, each pair is painted by hand so no two are the same. By buying cotton products from J.Crew, you're supporting more responsibly grown cotton through the Better Cotton Initiative.Cotton.Zip fly.Patch pockets.Machine wash.Import.Online only.Item AJ350.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/straight/pull-on-peyton-wide-leg-pant-in-stewart-tartan-velvet/AE596,Pull-on Peyton wide-leg pant in Stewart tartan velvet,AE596,"We reimagined our best-selling Peyton pant—with a cool high rise and wide leg—in festive Stewart tartan velvet, just in time for holiday-party season. With side pockets because...obviously!Viscose/polyamide.Elastic waistband.Slant pockets.Lined.Dry clean.Import.Item AE596.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/straight/pull-on-straight-leg-pant-in-check/BA267,Pull-on straight-leg pant in check,BA267,"Welcome to the season of the straight leg... This pair is everything you love about our straight-leg pant (the perfect fitting, perfectly polished wear-to-work style), now with a comfy touch of elastic in the back of the waist. So, the best of both worlds, right?Poly/viscose/elastane.Zip fly.Pockets.Machine wash.Import.Online only.Item BA267.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/straight/remi-pant-in-bi-stretch-cotton/AG172,Remi pant in bi-stretch cotton,AG172,"Introducing Remi, our newest pant silhouette. The fit: slightly slimmer than a true straight-leg, plus thoughtful details like a flattering high rise and wide waistband, streamlined back seams and a cropped ankle with subtle kick-flare and slits. In our customer-favorite easy-to-move-in bi-stretch cotton and eight vibrant colors and prints, these will definitely be the MVP (most valuable pants) in your closet. By buying cotton products from J.Crew, you're supporting more responsibly grown cotton through the Better Cotton Initiative.Cotton/viscose/elastane.Side zip.Off-seam pockets, back welt pockets.Machine wash.Import.Item AG172.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/straight/sailor-pant-in-stripe/AN009,Sailor pant in stripe,AN009,"These straight-leg sailor pants feature cute button details at the hip, a slightly cropped leg and, of course, that bold stripe. By buying cotton products from J.Crew, you're supporting more responsibly grown cotton through the Better Cotton Initiative.Cotton/poly.Zip fly.Pockets.Machine wash.Import.Online only.Item AN009.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/straight/stovepipe-pant-in-corduroy/AB653,Stovepipe pant in corduroy,AB653,"This is what we call classic with a twist...a menswear-inspired fit with a high rise and straight leg in old-school wide-wale corduroy. We added a touch of stretch so they're super-comfortable (not to mention flattering) and a cool double-button detail at the waist. Oh, and they've been prewashed for softness, for that sought-after vintage vibe right from day one.Cotton/elastane.Zip fly.Slant pockets.Machine wash.Import.Select stores.Item AB653.",OUT OF STOCK,No
